,ESG_SOURCEID,MARKET,DISCO_CODE,PROFILE_CLASS,RATE_CLASS,METER_TYPE,LOSS_CODE,LOSS_DESCRIPTION,STATE,RES_FLAG,SEQ_ID,DEFAULT_FLAG,GROUP
1633,51125,PJM,AEPCS,CCCSROLA,922,SCALAR,SECONDARY,,OH,0.0,6226,X,"('PJM', 'AEPCS', '922')"
1634,53719,PJM,AEPCS,CCOHLITE,922,SCALAR,SECONDARY,,OH,0.0,8769,Y,"('PJM', 'AEPCS', '922')"
1635,53808,PJM,AEPCS,CCOHLITE,922,SCALAR,SECONDARY,,OH,0.0,8858,Y,"('PJM', 'AEPCS', '922')"
1636,51766,PJM,AEPCS,CCCSGS3U,856,SCALAR,PRIMARY,,OH,0.0,6867,X,"('PJM', 'AEPCS', '856')"
1637,51130,PJM,AEPCS,CCCSGS3U,856,SCALAR,PRIMARY,,OH,0.0,6231,X,"('PJM', 'AEPCS', '856')"
1638,51168,PJM,AEPCS,CCCSGS3O,856,SCALAR,PRIMARY,,OH,0.0,6269,X,"('PJM', 'AEPCS', '856')"
1639,53261,PJM,AEPCS,CCCS_IDR,856,IDR,PRIMARY,PRIMARY,OH,0.0,8311,X,"('PJM', 'AEPCS', '856')"
1640,53724,PJM,AEPCS,CCOHDMPO,856,SCALAR,PRIMARY,,OH,0.0,8774,Y,"('PJM', 'AEPCS', '856')"
1641,53813,PJM,AEPCS,CCOHDMPO,856,SCALAR,PRIMARY,,OH,0.0,8863,Y,"('PJM', 'AEPCS', '856')"
1642,53850,PJM,AEPCS,CCOHDMPO,856,SCALAR,PRIMARY,,OH,0.0,8900,Y,"('PJM', 'AEPCS', '856')"
1643,53922,PJM,AEPCS,CCOH_IDR,856,IDR,PRIMARY,PRIMARY,OH,0.0,8972,Y,"('PJM', 'AEPCS', '856')"
1644,54134,PJM,AEPCS,CCOHDMPU,856,SCALAR,PRIMARY,,OH,0.0,9184,Y,"('PJM', 'AEPCS', '856')"
1645,54147,PJM,AEPCS,CCOHDMPU,856,IDR,PRIMARY,,OH,0.0,9197,N,"('PJM', 'AEPCS', '856')"
1646,51779,PJM,AEPOP,CCOPGS1A,830,SCALAR,SECONDARY,,OH,0.0,6880,X,"('PJM', 'AEPOP', '830')"
1647,51797,PJM,AEPOP,CCOPGS1A,830,SCALAR,SECONDARY,,OH,0.0,6898,X,"('PJM', 'AEPOP', '830')"
1648,51208,PJM,AEPOP,CCOPGS1A,830,SCALAR,SECONDARY,,OH,0.0,6309,X,"('PJM', 'AEPOP', '830')"
1649,53577,PJM,AEPOP,CCOHNONA,830,SCALAR,SECONDARY,,OH,0.0,8627,Y,"('PJM', 'AEPOP', '830')"
1650,53586,PJM,AEPOP,CCOHNONA,830,SCALAR,SECONDARY,,OH,0.0,8636,Y,"('PJM', 'AEPOP', '830')"
1651,53635,PJM,AEPOP,CCOHNONA,830,SCALAR,SECONDARY,,OH,0.0,8685,Y,"('PJM', 'AEPOP', '830')"
1652,51782,PJM,AEPOP,CCOPGS1A,831,SCALAR,SECONDARY,,OH,0.0,6883,X,"('PJM', 'AEPOP', '831')"
1653,51210,PJM,AEPOP,CCOPGS1A,831,SCALAR,SECONDARY,,OH,0.0,6311,X,"('PJM', 'AEPOP', '831')"
1654,53579,PJM,AEPOP,CCOHNONA,831,SCALAR,SECONDARY,,OH,0.0,8629,Y,"('PJM', 'AEPOP', '831')"
1655,53637,PJM,AEPOP,CCOHNONA,831,SCALAR,SECONDARY,,OH,0.0,8687,Y,"('PJM', 'AEPOP', '831')"
1656,51784,PJM,AEPCS,CCCSGS1A,831,SCALAR,SECONDARY,,OH,0.0,6885,X,"('PJM', 'AEPCS', '831')"
1657,51141,PJM,AEPCS,CCCSGS1A,831,SCALAR,SECONDARY,,OH,0.0,6242,X,"('PJM', 'AEPCS', '831')"
1658,53735,PJM,AEPCS,CCOHNONA,831,SCALAR,SECONDARY,,OH,0.0,8785,Y,"('PJM', 'AEPCS', '831')"
1659,53824,PJM,AEPCS,CCOHNONA,831,SCALAR,SECONDARY,,OH,0.0,8874,Y,"('PJM', 'AEPCS', '831')"
1660,49771,NEPOOL,MECO,R1,R1,SCALAR,SMSEC,,MA,100.0,4871,Y,"('NEPOOL', 'MECO', 'R1')"
1661,49772,NEPOOL,MECO,R1,R1,SCALAR,SMSEC,,MA,100.0,4872,Y,"('NEPOOL', 'MECO', 'R1')"
1662,49776,PJM,PECO,PD_157,PD,SCALAR,PRIMARY,PRIMARY,PA,0.0,4876,N,"('PJM', 'PECO', 'PD')"
1663,49777,PJM,PECO,IDR,PD,IDR,PRIMARY,PRIMARY,PA,0.0,4877,Y,"('PJM', 'PECO', 'PD')"
1664,49778,PJM,PECO,GS_100,GS,SCALAR,SECONDARY,SECONDARY,PA,0.0,4878,Y,"('PJM', 'PECO', 'GS')"
1665,49779,PJM,PECO,GS_101,GS,SCALAR,SECONDARY,SECONDARY,PA,0.0,4879,Y,"('PJM', 'PECO', 'GS')"
1666,49780,PJM,PECO,IDR,GS,IDR,SECONDARY,SECONDARY,PA,0.0,4880,N,"('PJM', 'PECO', 'GS')"
1667,49781,PJM,PECO,GS_107,GS,SCALAR,SECONDARY,SECONDARY,PA,0.0,4881,Y,"('PJM', 'PECO', 'GS')"
1668,52817,PJM,PECO,IDR,GS,IDR,SECONDARY,SECONDARY,PA,0.0,7867,Y,"('PJM', 'PECO', 'GS')"
1669,52826,PJM,PECO,IDR,GS,IDR,SECONDARY,SECONDARY,PA,0.0,7876,N,"('PJM', 'PECO', 'GS')"
1670,53215,PJM,PECO,IDR,GS,IDR,SECONDARY,SECONDARY,PA,0.0,8265,Y,"('PJM', 'PECO', 'GS')"
1671,49784,PJM,PECO,R_111,R,SCALAR,SECONDARY,SECONDARY,PA,100.0,4884,Y,"('PJM', 'PECO', 'R')"
1672,49785,PJM,PECO,R_112,R,SCALAR,SECONDARY,SECONDARY,PA,100.0,4885,Y,"('PJM', 'PECO', 'R')"
1673,49786,PJM,PECO,R_113,R,SCALAR,SECONDARY,SECONDARY,PA,100.0,4886,Y,"('PJM', 'PECO', 'R')"
1674,53253,PJM,PECO,IDR,R,IDR,SECONDARY,SECONDARY,PA,100.0,8303,Y,"('PJM', 'PECO', 'R')"
1675,49787,PJM,PECO,RH_121,RH,SCALAR,SECONDARY,SECONDARY,PA,100.0,4887,Y,"('PJM', 'PECO', 'RH')"
1676,49788,PJM,PECO,RH_122,RH,SCALAR,SECONDARY,SECONDARY,PA,100.0,4888,Y,"('PJM', 'PECO', 'RH')"
1677,49789,PJM,PECO,RH_123,RH,SCALAR,SECONDARY,SECONDARY,PA,100.0,4889,Y,"('PJM', 'PECO', 'RH')"
1678,49799,PJM,PECO,EP_161,EP,SCALAR,TRANSMISSION,TRANSMISSION,PA,0.0,4899,N,"('PJM', 'PECO', 'EP')"
1679,49800,PJM,PECO,IDR,EP,IDR,TRANSMISSION,TRANSMISSION,PA,0.0,4900,N,"('PJM', 'PECO', 'EP')"
1680,50641,PJM,APS,GSCS,PE-GSG1F,SCALAR,SECONDARY,PE_SEC,MD,0.0,5742,Y,"('PJM', 'APS', 'PE-GSG1F')"
1681,50647,PJM,ATSIPP,PP_C2,PP-GMD,SCALAR,SECONDARY,,PA,0.0,5748,X,"('PJM', 'ATSIPP', 'PP-GMD')"
1682,51347,PJM,ATSIPP,PP_C2,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6448,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1683,51348,PJM,ATSIPP,PP_C3,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6449,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1684,51346,PJM,ATSIPP,PP_C1,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6447,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1685,51349,PJM,ATSIPP,PP_CG,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6450,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1686,51350,PJM,ATSIPP,PP_CH,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6451,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1687,51351,PJM,ATSIPP,PP_CS,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6452,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1688,51352,PJM,ATSIPP,PP_C1,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6453,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1689,51353,PJM,ATSIPP,PP_C2,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6454,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1690,51354,PJM,ATSIPP,PP_C3,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6455,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1691,51355,PJM,ATSIPP,PP_CG,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6456,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1692,51356,PJM,ATSIPP,PP_CH,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6457,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1693,51357,PJM,ATSIPP,PP_CS,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6458,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1694,51358,PJM,ATSIPP,PP_C1,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6459,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1695,51359,PJM,ATSIPP,PP_C2,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6460,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1696,51360,PJM,ATSIPP,PP_C3,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6461,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1697,51361,PJM,ATSIPP,PP_CG,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6462,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1698,51362,PJM,ATSIPP,PP_CH,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6463,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1699,51363,PJM,ATSIPP,PP_CS,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6464,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1700,51364,PJM,ATSIPP,PP_C1,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6465,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1701,51365,PJM,ATSIPP,PP_C2,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6466,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1702,51366,PJM,ATSIPP,PP_C3,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6467,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1703,51367,PJM,ATSIPP,PP_CG,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6468,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1704,51368,PJM,ATSIPP,PP_CH,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6469,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1705,51369,PJM,ATSIPP,PP_CS,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6470,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1706,51370,PJM,ATSIPP,PP_C1,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6471,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1707,51371,PJM,ATSIPP,PP_C2,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6472,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1708,51372,PJM,ATSIPP,PP_C3,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6473,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1709,51373,PJM,ATSIPP,PP_CG,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6474,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1710,51374,PJM,ATSIPP,PP_CH,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6475,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1711,51375,PJM,ATSIPP,PP_CS,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6476,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1712,51376,PJM,ATSIPP,PP_C1,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6477,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1713,51377,PJM,ATSIPP,PP_C2,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6478,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1714,51378,PJM,ATSIPP,PP_C3,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6479,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1715,51379,PJM,ATSIPP,PP_CG,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6480,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1716,51380,PJM,ATSIPP,PP_CH,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6481,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1717,51381,PJM,ATSIPP,PP_CS,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6482,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1718,51382,PJM,ATSIPP,PP_C1,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6483,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1719,51383,PJM,ATSIPP,PP_C2,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6484,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1720,51384,PJM,ATSIPP,PP_C3,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6485,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1721,51385,PJM,ATSIPP,PP_CG,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6486,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1722,51386,PJM,ATSIPP,PP_CH,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6487,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1723,51387,PJM,ATSIPP,PP_CS,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6488,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1724,51388,PJM,ATSIPP,PP_C1,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6489,X,"('PJM', 'ATSIPP', 'PP-GMD')"
1725,51389,PJM,ATSIPP,PP_C3,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6490,X,"('PJM', 'ATSIPP', 'PP-GMD')"
1726,51390,PJM,ATSIPP,PP_CG,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6491,X,"('PJM', 'ATSIPP', 'PP-GMD')"
1727,51391,PJM,ATSIPP,PP_CH,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6492,X,"('PJM', 'ATSIPP', 'PP-GMD')"
1728,51392,PJM,ATSIPP,PP_CS,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6493,X,"('PJM', 'ATSIPP', 'PP-GMD')"
1729,51393,PJM,ATSIPP,PP_C1,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6494,X,"('PJM', 'ATSIPP', 'PP-GMD')"
1730,51394,PJM,ATSIPP,PP_C2,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6495,X,"('PJM', 'ATSIPP', 'PP-GMD')"
1731,51395,PJM,ATSIPP,PP_C3,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6496,X,"('PJM', 'ATSIPP', 'PP-GMD')"
1732,51396,PJM,ATSIPP,PP_CG,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6497,X,"('PJM', 'ATSIPP', 'PP-GMD')"
1733,51397,PJM,ATSIPP,PP_CH,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6498,X,"('PJM', 'ATSIPP', 'PP-GMD')"
1734,51398,PJM,ATSIPP,PP_CS,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6499,X,"('PJM', 'ATSIPP', 'PP-GMD')"
1735,52019,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7119,X,"('PJM', 'ATSIPP', 'PP-GMD')"
1736,52020,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7120,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1737,52021,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7121,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1738,52022,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7122,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1739,52023,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7123,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1740,52024,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7124,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1741,52025,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7125,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1742,52026,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7126,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1743,52027,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7127,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1744,52028,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7128,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1745,52029,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7129,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1746,52030,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7130,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1747,52031,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7131,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1748,52032,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7132,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1749,52033,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7133,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1750,52034,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7134,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1751,52035,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7135,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1752,52036,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7136,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1753,52037,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7137,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1754,52038,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7138,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1755,52039,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7139,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1756,52040,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7140,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1757,52041,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7141,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1758,52042,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7142,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1759,52043,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7143,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1760,52044,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7144,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1761,52045,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7145,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1762,52046,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7146,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1763,52047,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7147,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1764,52048,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7148,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1765,52049,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7149,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1766,52050,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7150,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1767,52051,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7151,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1768,52052,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7152,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1769,52053,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7153,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1770,52054,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7154,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1771,52055,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7155,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1772,52056,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7156,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1773,52057,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7157,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1774,52058,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7158,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1775,52059,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7159,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1776,52060,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7160,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1777,52061,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7161,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
1778,52062,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7162,X,"('PJM', 'ATSIPP', 'PP-GMD')"
1779,52063,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7163,X,"('PJM', 'ATSIPP', 'PP-GMD')"
1780,52064,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7164,X,"('PJM', 'ATSIPP', 'PP-GMD')"
1781,52065,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7165,X,"('PJM', 'ATSIPP', 'PP-GMD')"
1782,52066,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7166,X,"('PJM', 'ATSIPP', 'PP-GMD')"
1783,52067,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7167,X,"('PJM', 'ATSIPP', 'PP-GMD')"
1784,52068,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7168,X,"('PJM', 'ATSIPP', 'PP-GMD')"
1785,52069,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7169,X,"('PJM', 'ATSIPP', 'PP-GMD')"
1786,52070,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7170,X,"('PJM', 'ATSIPP', 'PP-GMD')"
1787,52071,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7171,X,"('PJM', 'ATSIPP', 'PP-GMD')"
1788,52072,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7172,X,"('PJM', 'ATSIPP', 'PP-GMD')"
1789,50901,PJM,DEOK,DM0,DM01,SCALAR,SECONDARY,,OHIO,,6002,Y,"('PJM', 'DEOK', 'DM01')"
1790,53227,PJM,DEOK,DS4,DM01,SCALAR,SECONDARY,,OHIO,0.0,8277,Y,"('PJM', 'DEOK', 'DM01')"
1791,53260,PJM,DEOK,DS5,DM01,SCALAR,SECONDARY,,OHIO,0.0,8310,Y,"('PJM', 'DEOK', 'DM01')"
1792,50903,PJM,DEOK,DP_IDR,DP01,IDR,SECONDARY,,OHIO,,6004,Y,"('PJM', 'DEOK', 'DP01')"
1793,50904,PJM,DEOK,DP_IDR,DP02,IDR,PRIMARY,,OHIO,,6005,Y,"('PJM', 'DEOK', 'DP02')"
1794,50912,PJM,DEOK,DP_IDR,DP10,IDR,PRIMARY,,OHIO,,6013,Y,"('PJM', 'DEOK', 'DP10')"
1795,50915,PJM,DEOK,DS4,DS01,SCALAR,SECONDARY,,OHIO,,6016,Y,"('PJM', 'DEOK', 'DS01')"
1796,50985,PJM,DEOK,DS5,DS01,SCALAR,SECONDARY,,OHIO,,6086,Y,"('PJM', 'DEOK', 'DS01')"
1797,51306,PJM,DEOK,IDR,DS01,IDR,SECONDARY,,OHIO,0.0,6407,Y,"('PJM', 'DEOK', 'DS01')"
1798,52975,PJM,DEOK,DM0,DS01,SCALAR,SECONDARY,,OHIO,0.0,8025,Y,"('PJM', 'DEOK', 'DS01')"
1799,52996,PJM,DEOK,DM0,DS01,SCALAR,SECONDARY,,OHIO,0.0,8046,Y,"('PJM', 'DEOK', 'DS01')"
1800,53365,PJM,DEOK,SL0,DS01,SCALAR,SECONDARY,,OHIO,0.0,8415,Y,"('PJM', 'DEOK', 'DS01')"
1801,50917,PJM,DEOK,DS4,DS03,SCALAR,SECONDARY,,OHIO,,6018,Y,"('PJM', 'DEOK', 'DS03')"
1802,50987,PJM,DEOK,DS5,DS03,SCALAR,SECONDARY,,OHIO,,6088,Y,"('PJM', 'DEOK', 'DS03')"
1803,51305,PJM,DEOK,IDR,DS03,IDR,SECONDARY,,OHIO,0.0,6406,Y,"('PJM', 'DEOK', 'DS03')"
1804,50919,PJM,DEOK,DS4,DS07,SCALAR,SECONDARY,,OHIO,,6020,Y,"('PJM', 'DEOK', 'DS07')"
1805,50989,PJM,DEOK,DS5,DS07,SCALAR,SECONDARY,,OHIO,,6090,Y,"('PJM', 'DEOK', 'DS07')"
1806,51271,PJM,DEOK,IDR,DS07,IDR,SECONDARY,,OHIO,,6372,Y,"('PJM', 'DEOK', 'DS07')"
