Utility Name,Rate Name,Description,Commodity,Voltage,Business Type,Loss Factor,Profile
OR,OR_RC_110,Commercial - Primary TOU - Standard,Power,Primary,C&I-TOU,OR_LF_PRI,
OR,OR_RC_120,Voluntary Commercial-Secondary - Time-of-Use,Power,Secondary,C&I-TOU,OR_LF_SEC,
OR,OR_RC_121,Voluntary Commercial - Primary - Time-of-Use,Power,Primary,C&I-TOU,OR_LF_PRI,
OR,OR_RC_130,Voluntary Commercial-Secondary - Time-of-Use - MDAHP,Power,Secondary,C&I-TOU,OR_LF_SEC,
OR,OR_RC_131,Voluntary Commercial - Primary - Time-of-Use - MDAHP,Power,Primary,C&I-TOU,OR_LF_PRI,
OR,OR_RC_136,Municipal Street Lighting - Customer Owned - Dusk to Dawn,Power,Lighting,Ltg-St,OR_LF_UNM,
OR,OR_RC_140,Voluntary Commercial-Secondary - Time-of-Use - MDAHP Eligible Only,Power,Secondary,C&I-TOU,OR_LF_SEC,
OR,OR_RC_141,Voluntary Commercial - Primary - Time-of-Use - MDAHP Eligible Only,Power,Primary,C&I-TOU,OR_LF_PRI,
OR,OR_RC_201,Residential With Space Heating,Power,Secondary,Residential,OR_LF_SEC,
OR,OR_RC_202,Small Commercial & Industrial - General Service,Power,Primary,C&I-Sm,OR_LF_SEC,
OR,OR_RC_203,Small Commercial & Industrial - General Service - Primary 100 KW Minimum,Power,Primary,C&I-Sm,OR_LF_PRI,
OR,OR_RC_211,Industrial - Primary TOU - Standard,Power,Primary,C&I-TOU,OR_LF_PRI,
OR,OR_RC_212,Commercial & Industrial Private - Overhead Lighting - Dusk to Dawn,Power,Lighting,Ltg-DuskToDawn,OR_LF_UNM,
OR,OR_RC_213,Rider M - Small Commercial & Industrial - General Service - Primary 100 KW Minimum,Power,Primary,C&I-Sm,OR_LF_PRI,
OR,OR_RC_220,Voluntary Industrial - Secondary - Time-of-Use,Power,Secondary,C&I-TOU,OR_LF_SEC,
OR,OR_RC_221,Voluntary Industrial - Primary - Time-Of-Use,Power,Primary,C&I-TOU,OR_LF_PRI,
OR,OR_RC_223,Small Commercial & Industrial - General Service - Primary 100 KW Minimum - MDAHP Eligible Only,Power,Primary,C&I-Sm,OR_LF_PRI,
OR,OR_RC_230,Voluntary Industrial - Secondary - Time-of-Use - MDAHP,Power,Secondary,C&I-TOU,OR_LF_SEC,
OR,OR_RC_241,Voluntary Industrial - Primary - Time-Of-Use - MDAHP & Reactive Power,Power,Primary,C&I-TOU,OR_LF_PRI,
OR,OR_RC_250,Voluntary Industrial - Secondary - Time-of-Use - MDAHP Eligible Only,Power,Secondary,C&I-TOU,OR_LF_SEC,
OR,OR_RC_251,Voluntary Industrial - Primary - Time-Of-Use - MDAHP Eligible Only,Power,Primary,C&I-TOU,OR_LF_PRI,
OR,OR_RC_253,Small Commercial & Industrial - General Service - Primary 100 KW Minimum - MDAHP,Power,Primary,C&I-Sm,OR_LF_PRI,
OR,OR_RC_301,Residential,Power,Secondary,Residential,OR_LF_SEC,
OR,OR_RC_302,Large Commercial - Secondary (over 200 KW),Power,Secondary,C&I-Lg,OR_LF_SEC,
OR,OR_RC_312,Residential Private Overhead - Lighting - Dusk to Dawn,Power,Lighting,Ltg-Res,OR_LF_UNM,
OR,OR_RC_319,Voluntary Residential - Time-of-Use,Power,Secondary,Res-TOU,OR_LF_SEC,
OR,OR_RC_320,Small Commercial & Industrial - General Service,Power,Secondary,C&I-Sm,OR_LF_SEC,
OR,OR_RC_322,Large Commercial - Secondary (over 200 KW) - MDAHP,Power,Secondary,C&I-Lg,OR_LF_SEC,
OR,OR_RC_324,Voluntary -Industrial - Secondary - Time-of-Use,Power,Secondary,C&I-TOU,OR_LF_SEC,
OR,OR_RC_329,Commercial & Industrial - General Service - 100 KW Minimum,Power,Primary,C&I-GenSvc,OR_LF_PRI,
OR,OR_RC_330,Small Commercial & Industrial - General Service,Power,Primary,C&I-Sm,OR_LF_PRI,
OR,OR_RC_332,Large Commercial - Secondary (Over 200 KW)  - MDAHP Eligible Only,Power,Secondary,C&I-Lg,OR_LF_SEC,
OR,OR_RC_333,Voluntary - Primary - Time-of-Use,Power,Primary,C&I-TOU,OR_LF_PRI,
OR,OR_RC_402,Commercial & Industrial Separately Metered Space - Heating - 10 kW Minimum,Power,Secondary,Commercial,OR_LF_SEC,
OR,OR_RC_409,Industrial - Primary TOU - NYPA EDP - Rider G,Power,Primary,C&I-TOU,OR_LF_PRI,
OR,OR_RC_412,Energy Only Lighting - Metered,Power,Lighting,Ltg-Gen,OR_LF_UNM,
OR,OR_RC_423,Rider H - EDR Industrial,Power,Primary,Industrial,OR_LF_PRI,
OR,OR_RC_483,Rider H - EDR Industrial - PowerPick,Power,Primary,Industrial,OR_LF_PRI,
OR,OR_RC_501,Residential With Space and Water Heating,Power,Secondary,Residential,OR_LF_SEC,
OR,OR_RC_503,Large Commercial - Primary (over 200 kW),Power,Primary,C&I-Lg,OR_LF_PRI,
OR,OR_RC_512,Energy Only Lighting - Unmetered,Power,Lighting,Ltg-Gen,OR_LF_UNM,
OR,OR_RC_513,Rider M - Large Commercial - Primary (over 200 kW),Power,Primary,C&I-Lg,OR_LF_PRI,
OR,OR_RC_523,Large Commercial - Primary (over 200 kW) - MDAHP Eligible Only,Power,Primary,C&I-Lg,OR_LF_PRI,
OR,OR_RC_553,Large Commercial - Primary (over 200 kW) - MDAHP,Power,Primary,C&I-Lg,OR_LF_PRI,
OR,OR_RC_601,Residential With Heat Pump,Power,Secondary,Residential,OR_LF_SEC,
OR,OR_RC_602,Large Industrial - Secondary (over 200 KW),Power,Secondary,C&I-Lg,OR_LF_SEC,
OR,OR_RC_612,Large Industrial - Secondary (over 200 KW) - MDAHP,Power,Secondary,C&I-Lg,OR_LF_SEC,
OR,OR_RC_632,Large Industrial - Secondary (over 200 KW) - MDAHP Eligible Only,Power,Secondary,C&I-Lg,OR_LF_SEC,
OR,OR_RC_701,Residential With Heat Pump and Water Heating,Power,Secondary,Residential,OR_LF_SEC,
OR,OR_RC_703,Large Industrial - Primary - (over 200 kW),Power,Primary,C&I-Lg,OR_LF_PRI,
OR,OR_RC_712,Small Commercial & Industrial - General Service - MDAHP,Power,Primary,C&I-Sm,OR_LF_SEC,
OR,OR_RC_713,Rider M - Large Industrial - Primary - (over 200 kW),Power,Primary,C&I-Lg,OR_LF_PRI,
OR,OR_RC_753,Large Industrial - Primary - (over 200 kW) - MDAHP,Power,Primary,C&I-Lg,OR_LF_PRI,
OR,OR_RC_762,Small Commercial & Industrial - General Service - MDAHP Eligible Only,Power,Primary,C&I-Sm,OR_LF_PRI,
OR,OR_RC_801,Residential With Water Heating,Power,Secondary,Residential,OR_LF_SEC,
OR,OR_RC_802,Small Commercial & Industrial - - General Service - Secondary (not metered),Power,Secondary,C&I-Sm,OR_LF_SEC,
OR,OR_RC_828,Commercial - Primary TOU,Power,Primary,C&I-TOU,OR_LF_PRI,
OR,OR_RC_838,Commercial - Substation TOU,Power,Subtransmission,C&I-TOU,OR_LF_SUB,
OR,OR_RC_848,Commercial - Transmission TOU,Power,Transmission,C&I-TOU,OR_LF_TRAN,
OR,OR_RC_858,Industrial - Primary TOU,Power,Primary,C&I-TOU,OR_LF_PRI,
OR,OR_RC_868,Industrial - Substation TOU,Power,Subtransmission,C&I-TOU,OR_LF_SUB,
OR,OR_RC_878,Industrial - Transmission TOU,Power,Transmission,C&I-TOU,OR_LF_TRAN,
OR,OR_RC_902,Small Commercial & Industrial - General Service - Secondary Connected Loads (no demand meter),Power,Secondary,C&I-Sm,OR_LF_SEC,
OR,OR_RC_930,Commercial - Substation TOU - Standard,Power,Subtransmission,C&I-TOU,OR_LF_TRAN,
OR,OR_RC_941,Industrial - Substation TOU - Standard,Power,Subtransmission,C&I-TOU,OR_LF_SUB,
OR,OR_RC_950,Commercial - Transmission TOU - Standard,Power,Transmission,C&I-TOU,OR_LF_TRAN,
OR,OR_RC_961,Industrial - Transmission TOU - Standard,Power,Transmission,C&I-TOU,OR_LF_TRAN,
OR,OR_RC_X0P,Voluntary Industrial - Primary - TOU - PowerPick - MDAHP & PowerPick,Power,Primary,C&I-TOU,OR_LF_PRI,
OR,OR_RC_X0R,Voluntary Industrial - Primary - TOU - PowerPick - MDAHP & PowerPick,Power,Primary,C&I-TOU,OR_LF_PRI,
OR,OR_RC_X1B,Voluntary Commercial - Secondary - TOU - - PowerPick,Power,Secondary,C&I-TOU,OR_LF_SEC,
OR,OR_RC_X1C,Voluntary Commercial - Primary - TOU - PowerPick,Power,Primary,C&I-TOU,OR_LF_PRI,
OR,OR_RC_X1D,Small Commercial & Industrial-General Service-PowerPick,Power,Secondary,C&I-Sm,OR_LF_SEC,
OR,OR_RC_X1F,Large Industrial - Primary (over 200 kW) - MDAHP & Power Pick,Power,Primary,C&I-Lg,OR_LF_PRI,
OR,OR_RC_X1P,Voluntary Commercial - Secondary - TOU - MDAHP & PowerPick,Power,Secondary,C&I-TOU,OR_LF_SEC,
OR,OR_RC_X1R,Voluntary Commercial - Secondary - TOU - MDAHP & PowerPick,Power,Secondary,C&I-TOU,OR_LF_SEC,
OR,OR_RC_X1U,Traffic Lights - PowerPick,Power,Lighting,Ltg-Traffic,OR_LF_UNM,
OR,OR_RC_X1V,Municipal Street Lighting  - PowerPick,Power,Lighting,Ltg-St,OR_LF_UNM,
OR,OR_RC_X2B,Voluntary Industrial - Secondary - TOU - PowerPick,Power,Secondary,C&I-TOU,OR_LF_SEC,
OR,OR_RC_X2C,Voluntary Industrial - Primary - TOU - PowerPick,Power,Primary,C&I-TOU,OR_LF_PRI,
OR,OR_RC_X2D,Small Commercial & Industrial - General Service- PowerPick,Power,Primary,C&I-Sm,OR_LF_SEC,
OR,OR_RC_X2E,Residential w/Space Heating - PowerPick,Power,Secondary,Residential,OR_LF_SEC,
OR,OR_RC_X2F,Small Commercial & Industrial - General Service - Primary - PowerPick,Power,Primary,C&I-Sm,OR_LF_PRI,
OR,OR_RC_X2G,Small Commercial & Industrial - General Service - Power Pick,Power,Secondary,C&I-Sm,OR_LF_SEC,
OR,OR_RC_X2H,Voluntary - Industrial - Secondary - TOU - Power Pick,Power,Secondary,C&I-TOU,OR_LF_SEC,
OR,OR_RC_X2I,Small Commercial & Industrial - General Service - 100 kW Minimum - PowerPick,Power,Primary,C&I-Sm,OR_LF_PRI,
OR,OR_RC_X2J,Commercial & Industrial Private - Overhead Lighting - Dusk to Dawn - PowerPick,Power,Lighting,Ltg-DuskToDawn,OR_LF_UNM,
OR,OR_RC_X2K,Voluntary- Primary - TOU - PowerPick,Power,Primary,C&I-TOU,OR_LF_PRI,
OR,OR_RC_X2M,Industrial - Primary TOU - PowerPick,Power,Primary,C&I-TOU,OR_LF_PRI,
OR,OR_RC_X2N,Commercial - Primary TOU - PowerPick,Power,Primary,C&I-TOU,OR_LF_PRI,
OR,OR_RC_X2P,Small Commercial & Industrial - General Service - MDAHP & PowerPick,Power,Primary,C&I-Sm,OR_LF_PRI,
OR,OR_RC_X2R,Small Commercial & Industrial - General Service - MDAHP & PowerPick,Power,Primary,C&I-Sm,OR_LF_PRI,
OR,OR_RC_X3A,Voluntary Residential - TOU - PowerPick,Power,Secondary,Res-TOU,OR_LF_SEC,
OR,OR_RC_X3D,Large Commercial - Secondary (Over 200 KW)  - PowerPick,Power,Secondary,C&I-Lg,OR_LF_SEC,
OR,OR_RC_X3E,Residential - PowerPick,Power,Secondary,Residential,OR_LF_SEC,
OR,OR_RC_X3G,Small Commercial & Industrial - General Service - Power Pick,Power,Primary,C&I-Sm,OR_LF_PRI,
OR,OR_RC_X3J,Residential Private Overhead - Lighting - Dusk to Dawn -  PowerPick,Power,Lighting,Ltg-Res,OR_LF_UNM,
OR,OR_RC_X3M,Industrial - Substation TOU - PowerPick,Power,Subtransmission,C&I-TOU,OR_LF_SUB,
OR,OR_RC_X3N,Commercial - Substation TOU - PowerPick,Power,Subtransmission,C&I-TOU,OR_LF_SUB,
OR,OR_RC_X3P,Large Commercial - Secondary (Over 200 KW)  - MDAHP & PowerPick,Power,Secondary,C&I-Lg,OR_LF_SEC,
OR,OR_RC_X3R,Large Commercial - Secondary (Over 200 KW)  - MDAHP & PowerPick,Power,Secondary,C&I-Lg,OR_LF_SEC,
OR,OR_RC_X4D,C&I Separately Metered Space Heating - 10KW min. - PowerPick,Power,Secondary,Commercial,OR_LF_SEC,
OR,OR_RC_X4J,Energy Only Lighting - Metered -  PowerPick,Power,Lighting,Ltg-Gen,OR_LF_UNM,
OR,OR_RC_X4M,Industrial - Transmission TOU - PowerPick,Power,Transmission,C&I-TOU,OR_LF_TRAN,
OR,OR_RC_X4N,Commercial - Trans. TOU  - PowerPick,Power,Transmission,C&I-TOU,OR_LF_TRAN,
OR,OR_RC_X4P,Voluntary Industrial - Secondary - TOU - MDAHP & PowerPick,Power,Secondary,C&I-TOU,OR_LF_SEC,
OR,OR_RC_X4R,Voluntary Industrial - Secondary - TOU - MDAHP & PowerPick,Power,Secondary,C&I-TOU,OR_LF_SEC,
OR,OR_RC_X5E,Residential w/Space & Water Heat-PowerPick,Power,Secondary,Residential,OR_LF_SEC,
OR,OR_RC_X5F,Large Commercial -  Primary (over 200 KW)  - PowerPick,Power,Primary,C&I-Lg,OR_LF_PRI,
OR,OR_RC_X5J,Energy Only Lighting - Unmetered - PowerPick,Power,Lighting,Ltg-Gen,OR_LF_UNM,
OR,OR_RC_X5P,Large Commercial -  Primary (over 200 KW)  - MDAHP & PowerPick,Power,Primary,C&I-Lg,OR_LF_PRI,
OR,OR_RC_X5R,Large Commercial -  Primary (over 200 KW)  - MDAHP & PowerPick,Power,Primary,C&I-Lg,OR_LF_PRI,
OR,OR_RC_X6D,Large Industrial - Secondary - PowerPick,Power,Secondary,C&I-Lg,OR_LF_SEC,
OR,OR_RC_X6E,Residential w/Heat Pump - PowerPick,Power,Secondary,Residential,OR_LF_SEC,
OR,OR_RC_X6J,Municipal Street Lighting - Customer Owned - Dusk to Dawn - Power Pick,Power,Lighting,Ltg-St,OR_LF_UNM,
OR,OR_RC_X6P,Large Industrial - Secondary - MDAHP & PowerPick,Power,Secondary,C&I-Lg,OR_LF_SEC,
OR,OR_RC_X6R,Large Industrial - Secondary - MDAHP & PowerPick,Power,Secondary,C&I-Lg,OR_LF_SEC,
OR,OR_RC_X7E,Residential w/Heat Pump & Water Heating-PowerPick,Power,Secondary,Residential,OR_LF_SEC,
OR,OR_RC_X7F,Large Industrial - Primary (over 200 KW)  - PowerPick,Power,Primary,C&I-Lg,OR_LF_PRI,
OR,OR_RC_X7J,Municipal Street Lighting - Energy Only - Metered - Power Pick,Power,Lighting,Ltg-St,OR_LF_UNM,
OR,OR_RC_X7P,Large Industrial - Primary (over 200 KW)  - MDAHP & PowerPick,Power,Primary,C&I-Lg,OR_LF_PRI,
OR,OR_RC_X7R,Voluntary Commercial - Primary - TOU - MDAHP & PowerPick,Power,Primary,C&I-TOU,OR_LF_PRI,
OR,OR_RC_X8D,Small Commercial & Industrial - General Service  - Secondary - (not metered) - PowerPick,Power,Secondary,C&I-Sm,OR_LF_SEC,
OR,OR_RC_X8E,Residential w/Water Heating - PowerPick,Power,Secondary,Residential,OR_LF_SEC,
OR,OR_RC_X8P,Small Commercial & Industrial - General Service - Primary - MDAHP & PowerPick,Power,Primary,C&I-Sm,OR_LF_PRI,
OR,OR_RC_X8R,Small Commercial & Industrial - General Service - Primary - MDAHP & PowerPick,Power,Primary,C&I-Sm,OR_LF_PRI,
OR,OR_RC_X9D,Small Commercial & Industrial - Secondary - Connected Loads (no demand meter) - PowerPick,Power,Secondary,C&I-Sm,OR_LF_SEC,
OR,OR_RC_X9K,Commercial - Primary TOU -  Standard - PowerPick,Power,Primary,C&I-TOU,OR_LF_PRI,
OR,OR_RC_X9L,Industrial - Primary TOU - Standard - PowerPick,Power,Primary,C&I-TOU,OR_LF_PRI,
OR,OR_RC_X9N,Commercial - Substation TOU -  Standard - PowerPick,Power,Subtransmission,C&I-TOU,OR_LF_SUB,
OR,OR_RC_X9O,Industrial - Substation TOU - Standard - PowerPick,Power,Subtransmission,C&I-TOU,OR_LF_SUB,
OR,OR_RC_X9P,Voluntary Commercial - Primary - TOU - MDAHP & PowerPick,Power,Primary,C&I-TOU,OR_LF_PRI,
OR,OR_RC_X9Q,Commercial - Trans. TOU -  Standard - PowerPick,Power,Transmission,C&I-TOU,OR_LF_TRAN,
OR,OR_RC_X9R,Industrial - Transmission TOU - Standard - PowerPick,Power,Transmission,C&I-TOU,OR_LF_TRAN,
PECO,PECO_RC_UA2,Rate GS - Demand w/ Night Service (NS) - Electric Commercial Service 0-100kW,Power,Secondary,GenSvc-Dmd,PECO_LF_SEC,
PECO,PECO_RC_UA4,Rate GS - Demand w/ Night Service (NS) - Electric Commercial Service >500kW,Power,Secondary,GenSvc-Dmd,PECO_LF_SEC,
PECO,PECO_RC_UA7,Rate GS - Demand w/ Night Service (NS) - Electric Commercial Service 100kW-500kW,Power,Secondary,GenSvc-Dmd,PECO_LF_SEC,
PECO,PECO_RC_UAL,Alley Lights - Alley Lighting Service,Power,Secondary,Lighting,PECO_LF_SEC,
PECO,PECO_RC_UC0,Rate GS - Watt-hour - Electric Commercial Service,Power,Secondary,C&I-Watt Hour,PECO_LF_SEC,
PECO,PECO_RC_UCF,Rate GS - Unmetered - Electric Commercial Service Unmetered,Power,Secondary,GenSvc-w/o Dmd or UnMtr,PECO_LF_SEC,
PECO,PECO_RC_UCG,Rate GS - Unemeterd w/ Guaranteed Use - Electric Commercial Service Unmetered,Power,Secondary,GenSvc-w/o Dmd or UnMtr,PECO_LF_SEC,
PECO,PECO_RC_UCL,Rate TL - Constant Load - Traffic Lighting / Constant Load Service,Power,Secondary,Ltg-Traffic,PECO_LF_SEC,
PECO,PECO_RC_UH2,Rate HT - Electric High Tension Service 0-100kW,Power,Transmission,C&I-Hi Voltage,PECO_LF_TRAN,
PECO,PECO_RC_UH4,Rate HT - Electric High Tension Service >500kW,Power,Transmission,C&I-Hi Voltage,PECO_LF_TRAN,
PECO,PECO_RC_UH7,Rate HT - Electric High Tension Service 100kW-500kW,Power,Transmission,C&I-Hi Voltage,PECO_LF_TRAN,
PECO,PECO_RC_UJ2,Rate HT w/ Night Service - Electric High Tension Service 0-100kW,Power,Transmission,C&I-Hi Voltage,PECO_LF_TRAN,
PECO,PECO_RC_UJ4,Rate HT w/ Night Service - Electric High Tension Service >500kW,Power,Transmission,C&I-Hi Voltage,PECO_LF_TRAN,
PECO,PECO_RC_UJ7,Rate HT w/ Night Service - Electric High Tension Service 100kW-500kW,Power,Transmission,C&I-Hi Voltage,PECO_LF_TRAN,
PECO,PECO_RC_ULE,Rate SLE - Street Lighting Customer Owned Service,Power,Secondary,Ltg-St,PECO_LF_SEC,
PECO,PECO_RC_ULS,Rate SLS - Street Lighting Suburban Service,Power,Secondary,Ltg-St,PECO_LF_SEC,
PECO,PECO_RC_UM2,Rate GS - Demand Meter - Electric Commercial Service 0-100kW,Power,Secondary,GenSvc-Dmd,PECO_LF_SEC,
PECO,PECO_RC_UM4,Rate GS - Demand Meter - Electric Commercial Service >500kW,Power,Secondary,GenSvc-Dmd,PECO_LF_SEC,
PECO,PECO_RC_UM7,Rate GS - Demand Meter - Electric Commercial Service 100kW-500kW,Power,Secondary,GenSvc-Dmd,PECO_LF_SEC,
PECO,PECO_RC_UN4,Rate EP w/ Night Service - Electric Propulsion Service >500 kW,Power,Transmission,Railroad,PECO_LF_TRAN,
PECO,PECO_RC_UP2,Rate PD - Electric Primary Distribution Service 0-100kW,Power,Primary,Commercial,PECO_LF_PRI,
PECO,PECO_RC_UP4,Rate PD - Electric Primary Distribution >500kW,Power,Primary,Commercial,PECO_LF_PRI,
PECO,PECO_RC_UP7,Rate PD - Electric Commercial Service 100kW-500kW,Power,Primary,Commercial,PECO_LF_PRI,
PECO,PECO_RC_UPD,Rate PD - Electric Primary Distribution >500kW,Power,Primary,Commercial,PECO_LF_PRI,
PECO,PECO_RC_UPL,Rate POL - Private Outdoor Lighting Service,Power,Secondary,Ltg-St & Pvt,PECO_LF_SEC,
PECO,PECO_RC_UQ2,Rate PD w/ Night Service - Electric Primary Distribution Service 0-100kW,Power,Primary,Commercial,PECO_LF_PRI,
PECO,PECO_RC_UQ4,Rate PD w/ Night Service - Electric Primary Distribution >500kW,Power,Primary,Commercial,PECO_LF_PRI,
PECO,PECO_RC_UQ7,Rate PD w/ Night Service - Electric Primary Distribution 100kW-500kW,Power,Primary,Commercial,PECO_LF_PRI,
PECO,PECO_RC_UR0,Rate R - Residential Service,Power,Secondary,Commercial,PECO_LF_SEC,
PECO,PECO_RC_UR4,Rate EP - Electric Propulsion Service >500 kW,Power,Transmission,Railroad,PECO_LF_TRAN,
PECO,PECO_RC_URH,Rate RH - Residential Service with Heating,Power,Secondary,Res-w/Space Htg,PECO_LF_SEC,
PECO,PECO_RC_URW,Rate R - Residential Service with Water Heating,Power,Secondary,Res-w/Wtr Htg,PECO_LF_SEC,
PECO,PECO_RC_UTL,Rate TL - Traffic Lighting Service,Power,Secondary,Ltg-Traffic,PECO_LF_SEC,
PECO,PECO_RC_UTP,City of Phila Traffic Light - Traffic Lighting Service,Power,Secondary,Ltg-Traffic,PECO_LF_SEC,
Penelec_PA,PNELPA_RC_AECF,ALLEGHENY ELEC COOP - Full Svc,Power,,,,
Penelec_PA,PNELPA_RC_BRDF,BORDERLINE,Power,,Borderline,,
Penelec_PA,PNELPA_RC_GPD,General Primary Service - DELIVERY,Power,,General Service,,
Penelec_PA,PNELPA_RC_GPF,General Primary Service - FULL SERVICE,Power,,General Service,,
Penelec_PA,PNELPA_RC_GSLD,General Service - Large - DELIVERY,Power,,GenSvc-Lg,,
Penelec_PA,PNELPA_RC_GSLF,General Service - Large - FULL SERVICE,Power,,GenSvc-Lg,,
Penelec_PA,PNELPA_RC_GSMAND,GS MAN ENTRY PASS THRU - DELIVERY,Power,,General Service,,
Penelec_PA,PNELPA_RC_GSMANF,GS MAN ENTRY PASS THRU - FULL SERVICE,Power,,General Service,,
Penelec_PA,PNELPA_RC_GSMBD,General Service - Medium - Off-Peak Service Provision B - DELIVERY,Power,,GenSvc-Med,,
Penelec_PA,PNELPA_RC_GSMBF,General Service - Medium - Off-Peak Service Provision B - FULL SERVICE,Power,,GenSvc-Med,,
Penelec_PA,PNELPA_RC_GSMD,General Service - Medium - DELIVERY,Power,,GenSvc-Med,,
Penelec_PA,PNELPA_RC_GSMF,General Service - Medium - FULL SERVICE,Power,,GenSvc-Med,,
Penelec_PA,PNELPA_RC_GSSD,General Service - Small - DELIVERY,Power,,GenSvc-Sm,,
Penelec_PA,PNELPA_RC_GSSF,General Service - Small - FULL SERVICE,Power,,GenSvc-Sm,,
Penelec_PA,PNELPA_RC_GSVFD,GEN SVC VOL FIRE - DELIVERY,Power,,General Service,,
Penelec_PA,PNELPA_RC_GSVFF,GEN SVC VOL FIRE - FULL SERVICE,Power,,General Service,,
Penelec_PA,PNELPA_RC_GSVFTDD,GEN SVC VOL FIRE TOD - DELIVERY,Power,,General Service,,
Penelec_PA,PNELPA_RC_GSVFTDF,GEN SVC VOL FIRE TOD - FULL SERVICE,Power,,General Service,,
Penelec_PA,PNELPA_RC_HD,"All Electric School, Church and Hospital Rate - DELIVERY",Power,,Sch-Church-Hosp,,
Penelec_PA,PNELPA_RC_HF,"All Electric School, Church and Hospital Rate - FULL SERVICE",Power,,Sch-Church-Hosp,,
Penelec_PA,PNELPA_RC_LPD,Large Primary Service - DELIVERY,Power,,GenSvc-Lg,,
Penelec_PA,PNELPA_RC_LPF,Large Primary Service - FULL SERVICE,Power,,GenSvc-Lg,,
Penelec_PA,PNELPA_RC_POLF,POL - FULL SERVICE,Power,,Ltg-Outdoor,,
Penelec_PA,PNELPA_RC_RECF,RURAL ELEC COOPS (NO BILL) - Full Svc,Power,,,,
Penelec_PA,PNELPA_RC_RPS_01F,REVENUE PROTECTION - Full Svc,Power,,,,
Penelec_PA,PNELPA_RC_RSD,RES DELV,Power,,Residential,,
Penelec_PA,PNELPA_RC_RSS,RES SUPP,Power,,Residential,,
Penelec_PA,PNELPA_RC_RTD,RES TOD DELV,Power,,Res-TOU,,
Penelec_PA,PNELPA_RC_RTS,RES TOD SUPP,Power,,Res-TOU,,
Penelec_PA,PNELPA_RC_STLTD,Street Lighting - DELIVERY,Power,,Ltg-St,,
Penelec_PA,PNELPA_RC_STLTF,Street Lighting - FULL SERVICE,Power,,Ltg-St,,
Penn Power,PNPW_RC_GM1F,GEN SVC MED OPT HT,Power,,GenSvc-Med,,
Penn Power,PNPW_RC_GMAD,GEN SVC MED SEAS DS,Power,,GenSvc-Med,,
Penn Power,PNPW_RC_GMAF,GEN SVC MED SEAS FS,Power,,GenSvc-Med,,
Penn Power,PNPW_RC_GMBD,GEN SVC MED CTRL DS,Power,,GenSvc-Med,,
Penn Power,PNPW_RC_GMBF,GEN SVC MED CTRL FS,Power,,GenSvc-Med,,
Penn Power,PNPW_RC_GMCD,GEN SVC MED CTRL NO,Power,,GenSvc-Med,,
Penn Power,PNPW_RC_GMCF,GEN SVC MED CTRL NO,Power,,GenSvc-Med,,
Penn Power,PNPW_RC_GMD,GEN SVC MED DS,Power,,GenSvc-Med,,
Penn Power,PNPW_RC_GMF,GEN SVC MED FS,Power,,GenSvc-Med,,
Penn Power,PNPW_RC_GPD,GEN SVC PRI DS,Power,,General Service,,
Penn Power,PNPW_RC_GPF,GEN SVC PRI FS,Power,,General Service,,
Penn Power,PNPW_RC_GS1F,GEN SVC SM OPT HT,Power,,GenSvc-Sm,,
Penn Power,PNPW_RC_GSAD,GEN SVC SM SEAS DS,Power,,GenSvc-Sm,,
Penn Power,PNPW_RC_GSAF,GEN SVC SM SEAS FS,Power,,GenSvc-Sm,,
Penn Power,PNPW_RC_GSBD,GEN SVC SM CTRL DS,Power,,GenSvc-Sm,,
Penn Power,PNPW_RC_GSBF,GEN SVC SM CTRL FS,Power,,GenSvc-Sm,,
Penn Power,PNPW_RC_GSCD,GEN SVC SM CTRL NO,Power,,GenSvc-Sm,,
Penn Power,PNPW_RC_GSCF,GEN SVC SM CTRL NO,Power,,GenSvc-Sm,,
Penn Power,PNPW_RC_GSD,GEN SVC SM DS  OPT,Power,,GenSvc-Sm,,
Penn Power,PNPW_RC_GSF,GEN SVC SM FS,Power,,GenSvc-Sm,,
Penn Power,PNPW_RC_GSLD,"GENERAL SERVICE LARGE, DS",Power,,GenSvc-Lg,,
Penn Power,PNPW_RC_GSLF,"GENERAL SERVICE LARGE, FS",Power,,GenSvc-Lg,,
Penn Power,PNPW_RC_GSMANF,GEN SVC MANUAL ENTRY PASS-T,Power,,General Service,,
Penn Power,PNPW_RC_GSRD,GEN SVC SPL DS,Power,,General Service,,
Penn Power,PNPW_RC_GSRF,GEN SVC SPL FS,Power,,General Service,,
Penn Power,PNPW_RC_GSWHF,CTRL WTR HT SVC FS,Power,,Water Htg,,
Penn Power,PNPW_RC_GTD,GEN SVC TRANS DS,Power,,C&I-Hi Voltage,,
Penn Power,PNPW_RC_GTF,GEN SVC TRANS FS,Power,,C&I-Hi Voltage,,
Penn Power,PNPW_RC_OHCD,OPT HT W/COOL DS,Power,,Htg-Cooling,,
Penn Power,PNPW_RC_OHCF,OPT HT W/COOL FS,Power,,Htg-Cooling,,
Penn Power,PNPW_RC_OHND,OPT HT NO COOL DS A/C,Power,,Htg-Cooling,,
Penn Power,PNPW_RC_OHNF,OPT HT NO COOL FS A/C,Power,,Htg-Cooling,,
Penn Power,PNPW_RC_PNPD,PUBLIC/NON PRFT DS   OPT,Power,,General Service,,
Penn Power,PNPW_RC_PNPF,PUBLIC/NON PRFT FS,Power,,General Service,,
