,SOURCEID,MARKET,DISCO_CODE,LOAD_PROFILE,RATE_CLASS,ESG_SOURCEID,MARKET_1,DISCO_CODE_1,PROFILE_CLASS,RATE_CLASS_1,METER_TYPE,LOSS_CODE,LOSS_DESCRIPTION,STATE,RES_FLAG,SEQ_ID,DEFAULT_FLAG,GROUP
2453,51347,PJM,ATSIPP,C2,PP-GM1F,51347,PJM,ATSIPP,PP_C2,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6448,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2454,51348,PJM,ATSIPP,C3,PP-GM1F,51348,PJM,ATSIPP,PP_C3,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6449,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2455,51346,PJM,ATSIPP,C1,PP-GM1F,51346,PJM,ATSIPP,PP_C1,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6447,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2456,51349,PJM,ATSIPP,CG,PP-GM1F,51349,PJM,ATSIPP,PP_CG,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6450,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2457,51350,PJM,ATSIPP,CH,PP-GM1F,51350,PJM,ATSIPP,PP_CH,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6451,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2458,51351,PJM,ATSIPP,CS,PP-GM1F,51351,PJM,ATSIPP,PP_CS,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6452,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2459,51352,PJM,ATSIPP,C1,PP-GMAD,51352,PJM,ATSIPP,PP_C1,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6453,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2460,51353,PJM,ATSIPP,C2,PP-GMAD,51353,PJM,ATSIPP,PP_C2,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6454,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2461,51354,PJM,ATSIPP,C3,PP-GMAD,51354,PJM,ATSIPP,PP_C3,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6455,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2462,51355,PJM,ATSIPP,CG,PP-GMAD,51355,PJM,ATSIPP,PP_CG,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6456,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2463,51356,PJM,ATSIPP,CH,PP-GMAD,51356,PJM,ATSIPP,PP_CH,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6457,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2464,51357,PJM,ATSIPP,CS,PP-GMAD,51357,PJM,ATSIPP,PP_CS,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6458,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2465,51358,PJM,ATSIPP,C1,PP-GMAF,51358,PJM,ATSIPP,PP_C1,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6459,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2466,51359,PJM,ATSIPP,C2,PP-GMAF,51359,PJM,ATSIPP,PP_C2,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6460,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2467,51360,PJM,ATSIPP,C3,PP-GMAF,51360,PJM,ATSIPP,PP_C3,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6461,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2468,51361,PJM,ATSIPP,CG,PP-GMAF,51361,PJM,ATSIPP,PP_CG,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6462,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2469,51362,PJM,ATSIPP,CH,PP-GMAF,51362,PJM,ATSIPP,PP_CH,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6463,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2470,51363,PJM,ATSIPP,CS,PP-GMAF,51363,PJM,ATSIPP,PP_CS,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6464,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2471,51364,PJM,ATSIPP,C1,PP-GMBD,51364,PJM,ATSIPP,PP_C1,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6465,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2472,51365,PJM,ATSIPP,C2,PP-GMBD,51365,PJM,ATSIPP,PP_C2,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6466,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2473,51366,PJM,ATSIPP,C3,PP-GMBD,51366,PJM,ATSIPP,PP_C3,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6467,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2474,51367,PJM,ATSIPP,CG,PP-GMBD,51367,PJM,ATSIPP,PP_CG,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6468,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2475,51368,PJM,ATSIPP,CH,PP-GMBD,51368,PJM,ATSIPP,PP_CH,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6469,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2476,51369,PJM,ATSIPP,CS,PP-GMBD,51369,PJM,ATSIPP,PP_CS,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6470,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2477,51370,PJM,ATSIPP,C1,PP-GMBF,51370,PJM,ATSIPP,PP_C1,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6471,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2478,51371,PJM,ATSIPP,C2,PP-GMBF,51371,PJM,ATSIPP,PP_C2,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6472,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2479,51372,PJM,ATSIPP,C3,PP-GMBF,51372,PJM,ATSIPP,PP_C3,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6473,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2480,51373,PJM,ATSIPP,CG,PP-GMBF,51373,PJM,ATSIPP,PP_CG,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6474,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2481,51374,PJM,ATSIPP,CH,PP-GMBF,51374,PJM,ATSIPP,PP_CH,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6475,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2482,51375,PJM,ATSIPP,CS,PP-GMBF,51375,PJM,ATSIPP,PP_CS,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6476,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2483,51376,PJM,ATSIPP,C1,PP-GMCD,51376,PJM,ATSIPP,PP_C1,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6477,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2484,51377,PJM,ATSIPP,C2,PP-GMCD,51377,PJM,ATSIPP,PP_C2,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6478,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2485,51378,PJM,ATSIPP,C3,PP-GMCD,51378,PJM,ATSIPP,PP_C3,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6479,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2486,51379,PJM,ATSIPP,CG,PP-GMCD,51379,PJM,ATSIPP,PP_CG,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6480,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2487,51380,PJM,ATSIPP,CH,PP-GMCD,51380,PJM,ATSIPP,PP_CH,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6481,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2488,51381,PJM,ATSIPP,CS,PP-GMCD,51381,PJM,ATSIPP,PP_CS,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6482,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2489,51382,PJM,ATSIPP,C1,PP-GMCF,51382,PJM,ATSIPP,PP_C1,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6483,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2490,51383,PJM,ATSIPP,C2,PP-GMCF,51383,PJM,ATSIPP,PP_C2,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6484,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2491,51384,PJM,ATSIPP,C3,PP-GMCF,51384,PJM,ATSIPP,PP_C3,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6485,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2492,51385,PJM,ATSIPP,CG,PP-GMCF,51385,PJM,ATSIPP,PP_CG,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6486,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2493,51386,PJM,ATSIPP,CH,PP-GMCF,51386,PJM,ATSIPP,PP_CH,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6487,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2494,51387,PJM,ATSIPP,CS,PP-GMCF,51387,PJM,ATSIPP,PP_CS,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6488,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2495,51388,PJM,ATSIPP,C1,PP-GMD,51388,PJM,ATSIPP,PP_C1,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6489,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2496,51389,PJM,ATSIPP,C3,PP-GMD,51389,PJM,ATSIPP,PP_C3,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6490,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2497,51390,PJM,ATSIPP,CG,PP-GMD,51390,PJM,ATSIPP,PP_CG,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6491,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2498,51391,PJM,ATSIPP,CH,PP-GMD,51391,PJM,ATSIPP,PP_CH,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6492,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2499,51392,PJM,ATSIPP,CS,PP-GMD,51392,PJM,ATSIPP,PP_CS,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6493,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2500,51393,PJM,ATSIPP,C1,PP-GMF,51393,PJM,ATSIPP,PP_C1,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6494,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2501,51394,PJM,ATSIPP,C2,PP-GMF,51394,PJM,ATSIPP,PP_C2,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6495,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2502,51395,PJM,ATSIPP,C3,PP-GMF,51395,PJM,ATSIPP,PP_C3,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6496,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2503,51396,PJM,ATSIPP,CG,PP-GMF,51396,PJM,ATSIPP,PP_CG,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6497,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2504,51397,PJM,ATSIPP,CH,PP-GMF,51397,PJM,ATSIPP,PP_CH,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6498,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2505,51398,PJM,ATSIPP,CS,PP-GMF,51398,PJM,ATSIPP,PP_CS,PP-GMD,SCALAR,SECONDARY,,PA,0.0,6499,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2506,52019,PJM,ATSIPP,C2,PP-GMD,52019,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7119,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2507,52020,PJM,ATSIPP,C2,PP-GM1F,52020,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7120,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2508,52021,PJM,ATSIPP,C3,PP-GM1F,52021,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7121,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2509,52022,PJM,ATSIPP,C1,PP-GM1F,52022,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7122,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2510,52023,PJM,ATSIPP,CG,PP-GM1F,52023,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7123,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2511,52024,PJM,ATSIPP,CH,PP-GM1F,52024,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7124,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2512,52025,PJM,ATSIPP,CS,PP-GM1F,52025,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7125,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2513,52026,PJM,ATSIPP,C1,PP-GMAD,52026,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7126,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2514,52027,PJM,ATSIPP,C2,PP-GMAD,52027,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7127,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2515,52028,PJM,ATSIPP,C3,PP-GMAD,52028,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7128,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2516,52029,PJM,ATSIPP,CG,PP-GMAD,52029,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7129,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2517,52030,PJM,ATSIPP,CH,PP-GMAD,52030,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7130,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2518,52031,PJM,ATSIPP,CS,PP-GMAD,52031,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7131,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2519,52032,PJM,ATSIPP,C1,PP-GMAF,52032,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7132,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2520,52033,PJM,ATSIPP,C2,PP-GMAF,52033,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7133,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2521,52034,PJM,ATSIPP,C3,PP-GMAF,52034,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7134,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2522,52035,PJM,ATSIPP,CG,PP-GMAF,52035,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7135,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2523,52036,PJM,ATSIPP,CH,PP-GMAF,52036,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7136,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2524,52037,PJM,ATSIPP,CS,PP-GMAF,52037,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7137,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2525,52038,PJM,ATSIPP,C1,PP-GMBD,52038,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7138,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2526,52039,PJM,ATSIPP,C2,PP-GMBD,52039,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7139,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2527,52040,PJM,ATSIPP,C3,PP-GMBD,52040,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7140,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2528,52041,PJM,ATSIPP,CG,PP-GMBD,52041,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7141,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2529,52042,PJM,ATSIPP,CH,PP-GMBD,52042,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7142,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2530,52043,PJM,ATSIPP,CS,PP-GMBD,52043,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7143,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2531,52044,PJM,ATSIPP,C1,PP-GMBF,52044,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7144,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2532,52045,PJM,ATSIPP,C2,PP-GMBF,52045,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7145,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2533,52046,PJM,ATSIPP,C3,PP-GMBF,52046,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7146,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2534,52047,PJM,ATSIPP,CG,PP-GMBF,52047,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7147,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2535,52048,PJM,ATSIPP,CH,PP-GMBF,52048,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7148,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2536,52049,PJM,ATSIPP,CS,PP-GMBF,52049,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7149,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2537,52050,PJM,ATSIPP,C1,PP-GMCD,52050,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7150,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2538,52051,PJM,ATSIPP,C2,PP-GMCD,52051,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7151,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2539,52052,PJM,ATSIPP,C3,PP-GMCD,52052,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7152,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2540,52053,PJM,ATSIPP,CG,PP-GMCD,52053,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7153,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2541,52054,PJM,ATSIPP,CH,PP-GMCD,52054,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7154,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2542,52055,PJM,ATSIPP,CS,PP-GMCD,52055,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7155,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2543,52056,PJM,ATSIPP,C1,PP-GMCF,52056,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7156,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2544,52057,PJM,ATSIPP,C2,PP-GMCF,52057,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7157,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2545,52058,PJM,ATSIPP,C3,PP-GMCF,52058,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7158,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2546,52059,PJM,ATSIPP,CG,PP-GMCF,52059,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7159,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2547,52060,PJM,ATSIPP,CH,PP-GMCF,52060,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7160,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2548,52061,PJM,ATSIPP,CS,PP-GMCF,52061,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7161,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2549,52062,PJM,ATSIPP,C1,PP-GMD,52062,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7162,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2550,52063,PJM,ATSIPP,C3,PP-GMD,52063,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7163,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2551,52064,PJM,ATSIPP,CG,PP-GMD,52064,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7164,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2552,52065,PJM,ATSIPP,CH,PP-GMD,52065,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7165,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2553,52066,PJM,ATSIPP,CS,PP-GMD,52066,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7166,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2554,52067,PJM,ATSIPP,C1,PP-GMF,52067,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7167,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2555,52068,PJM,ATSIPP,C2,PP-GMF,52068,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7168,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2556,52069,PJM,ATSIPP,C3,PP-GMF,52069,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7169,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2557,52070,PJM,ATSIPP,CG,PP-GMF,52070,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7170,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2558,52071,PJM,ATSIPP,CH,PP-GMF,52071,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7171,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2559,52072,PJM,ATSIPP,CS,PP-GMF,52072,PJM,ATSIPP,PP-GMD_IDR,PP-GMD,IDR,SECONDARY,,PA,0.0,7172,Y,"('PJM', 'ATSIPP', 'PP-GMD')"
2560,50848,PJM,PEPCODC,DCND,171,50848,PJM,PEPCODC,DCND,71,SCALAR,GSLV,GS Low Voltage,NJ,0.0,5949,Y,"('PJM', 'PEPCODC', '71')"
2561,50849,PJM,PEPCODC,DSGT,171,50849,PJM,PEPCODC,DSGT,71,SCALAR,GSLV,GS Low Voltage,NJ,0.0,5950,Y,"('PJM', 'PEPCODC', '71')"
2562,50850,PJM,PEPCODC,DCNDT,171,50850,PJM,PEPCODC,DCNDT,71,SCALAR,GSLV,GS Low Voltage,NJ,0.0,5951,Y,"('PJM', 'PEPCODC', '71')"
2563,53364,PJM,PEPCODC,DCND,171,53364,PJM,PEPCODC,IDR,71,IDR,GSLV,GS Low Voltage,NJ,0.0,8414,N,"('PJM', 'PEPCODC', '71')"
2564,50901,PJM,DEOK,DM0,DM01,50901,PJM,DEOK,DM0,DM01,SCALAR,SECONDARY,,OHIO,,6002,Y,"('PJM', 'DEOK', 'DM01')"
2565,53227,PJM,DEOK,DS4,DM01,53227,PJM,DEOK,DS4,DM01,SCALAR,SECONDARY,,OHIO,0.0,8277,Y,"('PJM', 'DEOK', 'DM01')"
2566,53260,PJM,DEOK,DS5,DM01,53260,PJM,DEOK,DS5,DM01,SCALAR,SECONDARY,,OHIO,0.0,8310,Y,"('PJM', 'DEOK', 'DM01')"
2567,50903,PJM,DEOK,,DP01,50903,PJM,DEOK,DP_IDR,DP01,IDR,SECONDARY,,OHIO,,6004,Y,"('PJM', 'DEOK', 'DP01')"
2568,50904,PJM,DEOK,,DP02,50904,PJM,DEOK,DP_IDR,DP02,IDR,PRIMARY,,OHIO,,6005,Y,"('PJM', 'DEOK', 'DP02')"
2569,50912,PJM,DEOK,,DP10,50912,PJM,DEOK,DP_IDR,DP10,IDR,PRIMARY,,OHIO,,6013,Y,"('PJM', 'DEOK', 'DP10')"
2570,50915,PJM,DEOK,DS4,DS01,50915,PJM,DEOK,DS4,DS01,SCALAR,SECONDARY,,OHIO,,6016,Y,"('PJM', 'DEOK', 'DS01')"
2571,50985,PJM,DEOK,DS5,DS01,50985,PJM,DEOK,DS5,DS01,SCALAR,SECONDARY,,OHIO,,6086,Y,"('PJM', 'DEOK', 'DS01')"
2572,51306,PJM,DEOK,,DS01,51306,PJM,DEOK,IDR,DS01,IDR,SECONDARY,,OHIO,0.0,6407,Y,"('PJM', 'DEOK', 'DS01')"
2573,52975,PJM,DEOK,DM0,DS01,52975,PJM,DEOK,DM0,DS01,SCALAR,SECONDARY,,OHIO,0.0,8025,Y,"('PJM', 'DEOK', 'DS01')"
2574,52996,PJM,DEOK,DM0,DS01,52996,PJM,DEOK,DM0,DS01,SCALAR,SECONDARY,,OHIO,0.0,8046,Y,"('PJM', 'DEOK', 'DS01')"
2575,53365,PJM,DEOK,SL0,DS01,53365,PJM,DEOK,SL0,DS01,SCALAR,SECONDARY,,OHIO,0.0,8415,Y,"('PJM', 'DEOK', 'DS01')"
2576,50917,PJM,DEOK,DS4,DS03,50917,PJM,DEOK,DS4,DS03,SCALAR,SECONDARY,,OHIO,,6018,Y,"('PJM', 'DEOK', 'DS03')"
2577,50987,PJM,DEOK,DS5,DS03,50987,PJM,DEOK,DS5,DS03,SCALAR,SECONDARY,,OHIO,,6088,Y,"('PJM', 'DEOK', 'DS03')"
2578,51305,PJM,DEOK,,DS03,51305,PJM,DEOK,IDR,DS03,IDR,SECONDARY,,OHIO,0.0,6406,Y,"('PJM', 'DEOK', 'DS03')"
2579,50919,PJM,DEOK,DS4,DS07,50919,PJM,DEOK,DS4,DS07,SCALAR,SECONDARY,,OHIO,,6020,Y,"('PJM', 'DEOK', 'DS07')"
2580,50989,PJM,DEOK,DS5,DS07,50989,PJM,DEOK,DS5,DS07,SCALAR,SECONDARY,,OHIO,,6090,Y,"('PJM', 'DEOK', 'DS07')"
2581,51271,PJM,DEOK,,DS07,51271,PJM,DEOK,IDR,DS07,IDR,SECONDARY,,OHIO,,6372,Y,"('PJM', 'DEOK', 'DS07')"
2582,50920,PJM,DEOK,DS4,DS08,50920,PJM,DEOK,DS4,DS08,SCALAR,SECONDARY,,OHIO,,6021,Y,"('PJM', 'DEOK', 'DS08')"
