CUSTOMERNAME,CUSTOMERID,LDC_ACCOUNT,ACCOUNTID,JURISCODE,PROFILECODE,METERTYPE,LOSSCODE,ZONECODE,STARTTIME,STOPTIME,USAGE,PEAK,CAPTAG_STARTTIME,CAPTAG_STOPTIME,CAPTAG_DELTA,CUR_CAPTAG
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037503721570001810,PJM_ATSICE_08037503721570001810,OH,CE_C2,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"758,052.35",261.62,6/1/2018,5/31/2019,-32.7514,168.7653
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006950510000988799,PJM_ATSIOE_08006950510000988799,OH,OE_C3,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"33,687.61",10.74,6/1/2018,5/31/2019,-1.7629,2.1862
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037544755000250234,PJM_ATSIOE_08037544755000250234,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"1,597,343.30",614.38,6/1/2018,5/31/2019,-173.1245,252.7782
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037517271640036328,PJM_ATSICE_08037517271640036328,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,689.18,0.14,6/1/2018,5/31/2019,-0.0093,0.137
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037513325000095293,PJM_ATSIOE_08037513325000095293,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"870,148.38",263.12,6/1/2018,5/31/2019,-19.9006,192.3968
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08022467735000348622,PJM_ATSIOE_08022467735000348622,OH,OE_C1,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"10,128.02",1.65,6/1/2018,5/31/2019,-0.5337,0.994
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08007401395000347430,PJM_ATSICE_08007401395000347430,OH,CE_C1,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"13,928.84",2.56,6/1/2018,5/31/2019,-0.7642,1.9846
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006585010000600104,PJM_ATSIOE_08006585010000600104,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"38,097.44",13.73,6/1/2018,5/31/2019,-0.8229,9.5113
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006413995000016774,PJM_ATSIOE_08006413995000016774,OH,OE_SL,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"7,708.05",2.34,6/1/2018,5/31/2019,0.0000,0
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037513340000839655,PJM_ATSIOE_08037513340000839655,OH,OE_C1,N,PRIMARY,FEOHIOOE,6/1/19,5/31/20,"2,454,696.17",460.09,6/1/2018,5/31/2019,-140.2365,364.4883
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08004766690001311539,PJM_ATSIOE_08004766690001311539,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"1,870.66",0.74,6/1/2018,5/31/2019,-0.1130,0.2026
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037543240000356391,PJM_ATSIOE_08037543240000356391,OH,OE_C3,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"173,471.38",48.07,6/1/2018,5/31/2019,-30.5467,23.8238
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006585010000601600,PJM_ATSIOE_08006585010000601600,OH,OE_C3,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"34,325.28",11.27,6/1/2018,5/31/2019,-2.2491,6.4837
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006735740001509602,PJM_ATSIOE_08006735740001509602,OH,OE_C3,N,PRIMARY,FEOHIOOE,6/1/19,5/31/20,"51,777.63",15.89,6/1/2018,5/31/2019,-11.1361,4.9063
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005874335000043904,PJM_ATSICE_08005874335000043904,OH,CE_SL,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"1,314.95",0.38,6/1/2018,5/31/2019,0.0000,0
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037503731930094644,PJM_ATSICE_08037503731930094644,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"11,314.85",4.21,6/1/2018,5/31/2019,0.0960,0.3938
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037516880000965501,PJM_ATSIOE_08037516880000965501,OH,OE-GSD_IDR,I,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"668,870.10",355.60,6/1/2018,5/31/2019,-33.3250,73.3284
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08024023035000241846,PJM_ATSIOE_08024023035000241846,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,33.58,0.05,6/1/2018,5/31/2019,0.0185,0.0185
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006516750000500676,PJM_ATSIOE_08006516750000500676,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,46.99,0.15,6/1/2018,5/31/2019,0.0033,0.0033
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037517335001397745,PJM_ATSIOE_08037517335001397745,OH,OE_TL,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,4.94,0.00,6/1/2018,5/31/2019,0.0000,0
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037555885000164709,PJM_ATSITE_08037555885000164709,OH,TE-GPD_IDR,I,SECONDARY,FEOHIOTE,6/1/19,5/31/20,"2,975,007.74","1,238.10",6/1/2018,5/31/2019,-116.8691,544.0595
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005827312500092665,PJM_ATSITE_08005827312500092665,OH,TE_TL,N,SECONDARY,FEOHIOTE,6/1/19,5/31/20,424.26,0.06,6/1/2018,5/31/2019,-0.0093,0.0452
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005827312130007238,PJM_ATSITE_08005827312130007238,OH,TE_C2,N,SECONDARY,FEOHIOTE,6/1/19,5/31/20,"32,561.09",15.16,6/1/2018,5/31/2019,-0.0918,2.3561
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037544505000273425,PJM_ATSIOE_08037544505000273425,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"328,119.28",109.64,6/1/2018,5/31/2019,-36.3224,54.3118
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037529480001124762,PJM_ATSIOE_08037529480001124762,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"124,394.16",49.29,6/1/2018,5/31/2019,-12.1166,24.2641
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08007046720001362690,PJM_ATSIOE_08007046720001362690,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"2,448.28",2.47,6/1/2018,5/31/2019,-1.3101,0.1355
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005796131210001192,PJM_ATSICE_08005796131210001192,OH,CE_C2,N,SUBTRANS,FEOHIOCE,6/1/19,5/31/20,"3,066,033.35","1,190.58",6/1/2018,5/31/2019,-101.1181,746.514
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037523591040000598,PJM_ATSICE_08037523591040000598,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"470,635.40",125.63,6/1/2018,5/31/2019,-51.0442,79.6493
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005951105000047327,PJM_ATSICE_08005951105000047327,OH,CE_SL,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"4,275.12",1.44,6/1/2018,5/31/2019,0.0000,0
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037545080001483367,PJM_ATSIOE_08037545080001483367,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"106,885.52",38.20,6/1/2018,5/31/2019,-6.9244,23.218
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037545080001455398,PJM_ATSIOE_08037545080001455398,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"94,390.71",39.20,6/1/2018,5/31/2019,-8.4502,19.7552
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037529110000786931,PJM_ATSIOE_08037529110000786931,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"39,243.65",11.54,6/1/2018,5/31/2019,-2.7996,6.3619
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005896384000002502,PJM_ATSICE_08005896384000002502,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"21,903.04",5.90,6/1/2018,5/31/2019,0.2879,6.6388
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005796135000272436,PJM_ATSICE_08005796135000272436,OH,CE_SL,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"8,694.56",2.94,6/1/2018,5/31/2019,0.0000,0
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08004832070000567506,PJM_ATSIOE_08004832070000567506,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,629.89,1.02,6/1/2018,5/31/2019,0.4130,0.5703
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037511620000515939,PJM_ATSIOE_08037511620000515939,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"18,803.83",6.90,6/1/2018,5/31/2019,-1.8015,4.0154
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037544770000515442,PJM_ATSIOE_08037544770000515442,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"287,058.87",115.37,6/1/2018,5/31/2019,-40.6785,38.0159
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006516420000516236,PJM_ATSIOE_08006516420000516236,OH,OE_C3,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"80,178.42",30.98,6/1/2018,5/31/2019,-2.0576,17.1227
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037532135000343449,PJM_ATSICE_08037532135000343449,OH,CE_C2,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"138,529.76",55.66,6/1/2018,5/31/2019,-16.2188,27.6278
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037543765001273646,PJM_ATSIOE_08037543765001273646,OH,OE_C1,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,302.51,0.05,6/1/2018,5/31/2019,-0.0005,0.0503
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037517870000275350,PJM_ATSIOE_08037517870000275350,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"135,898.35",73.70,6/1/2018,5/31/2019,74.4177,108.261
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08004602710000274618,PJM_ATSIOE_08004602710000274618,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"234,525.84",76.77,6/1/2018,5/31/2019,-3.6533,55.6933
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037517870000286083,PJM_ATSIOE_08037517870000286083,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"39,163.10",24.11,6/1/2018,5/31/2019,-0.7463,6.4724
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037543760000278348,PJM_ATSIOE_08037543760000278348,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"25,888.88",12.83,6/1/2018,5/31/2019,-1.7545,3.3287
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08019170950000281196,PJM_ATSIOE_08019170950000281196,OH,OE_C3,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"699,587.82",157.47,6/1/2018,5/31/2019,-30.9702,161.7158
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037517875000293139,PJM_ATSIOE_08037517875000293139,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"779,626.15",314.05,6/1/2018,5/31/2019,-33.2780,223.3719
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037543760000312670,PJM_ATSIOE_08037543760000312670,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"481,783.41",143.70,6/1/2018,5/31/2019,-29.3941,77.1013
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005956951960001852,PJM_ATSICE_08005956951960001852,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"210,184.26",45.15,6/1/2018,5/31/2019,-7.9642,41.5313
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005026260000664073,PJM_ATSIOE_08005026260000664073,OH,OE_C3,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"114,200.75",25.05,6/1/2018,5/31/2019,-4.2539,19.4472
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037554215000202043,PJM_ATSICE_08037554215000202043,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"69,926.82",21.51,6/1/2018,5/31/2019,0.2888,6.9087
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037554211320000189,PJM_ATSICE_08037554211320000189,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"341,738.45",108.29,6/1/2018,5/31/2019,-34.7417,78.4161
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037554211940000183,PJM_ATSICE_08037554211940000183,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"86,401.69",28.09,6/1/2018,5/31/2019,-11.6658,14.6374
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037554211190000146,PJM_ATSICE_08037554211190000146,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"395,432.16",119.93,6/1/2018,5/31/2019,-23.7847,103.8092
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037554211370000182,PJM_ATSICE_08037554211370000182,OH,CE_C3,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"3,379,333.69",849.83,6/1/2018,5/31/2019,-351.1478,604.198
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037513030001318830,PJM_ATSIOE_08037513030001318830,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"807,411.35",269.77,6/1/2018,5/31/2019,-14.1686,197.3876
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006952420000977769,PJM_ATSIOE_08006952420000977769,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"33,229.88",17.27,6/1/2018,5/31/2019,-7.2183,4.1651
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006683532550026826,PJM_ATSITE_08006683532550026826,OH,TE_CS,N,SECONDARY,FEOHIOTE,6/1/19,5/31/20,"9,976.58",7.46,6/1/2018,5/31/2019,-3.9375,3.4504
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006683532140092072,PJM_ATSITE_08006683532140092072,OH,TE_CS,N,SECONDARY,FEOHIOTE,6/1/19,5/31/20,"4,461.49",2.12,6/1/2018,5/31/2019,-0.6139,0.8516
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037513035000148945,PJM_ATSIOE_08037513035000148945,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"614,601.89",352.98,6/1/2018,5/31/2019,-36.1939,122.1597
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037545630001378021,PJM_ATSIOE_08037545630001378021,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"716,758.58",329.59,6/1/2018,5/31/2019,-60.7693,116.8333
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037529080000977768,PJM_ATSIOE_08037529080000977768,OH,OE_C3,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"590,152.16",140.07,6/1/2018,5/31/2019,-48.3984,123.1889
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037529080000974312,PJM_ATSIOE_08037529080000974312,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"133,598.95",48.90,6/1/2018,5/31/2019,-5.4165,16.5831
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037529080000974548,PJM_ATSIOE_08037529080000974548,OH,OE_C3,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"430,568.38",104.08,6/1/2018,5/31/2019,-24.5122,71.0569
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037525782600021490,PJM_ATSITE_08037525782600021490,OH,TE_C2,N,SECONDARY,FEOHIOTE,6/1/19,5/31/20,"291,211.60",87.03,6/1/2018,5/31/2019,-36.7326,33.0585
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006683535000337013,PJM_ATSITE_08006683535000337013,OH,TE_CG,N,SECONDARY,FEOHIOTE,6/1/19,5/31/20,"1,496.06",1.37,6/1/2018,5/31/2019,-0.0019,0.0004
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037529140000537098,PJM_ATSIOE_08037529140000537098,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"499,446.51",137.60,6/1/2018,5/31/2019,-13.2845,100.9068
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08026151290000962206,PJM_ATSIOE_08026151290000962206,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"16,605.82",5.51,6/1/2018,5/31/2019,-0.6349,2.6891
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037524761550001017,PJM_ATSICE_08037524761550001017,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"131,337.04",32.75,6/1/2018,5/31/2019,-10.5499,18.9161
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037524791270000988,PJM_ATSICE_08037524791270000988,OH,CE_C2,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"292,241.92",150.22,6/1/2018,5/31/2019,-39.0666,24.6013
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005696325000039966,PJM_ATSICE_08005696325000039966,OH,CE_SL,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"21,090.29",6.49,6/1/2018,5/31/2019,0.0000,0
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037517615000090002,PJM_ATSIOE_08037517615000090002,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"992,230.50",347.70,6/1/2018,5/31/2019,-146.8498,128.3793
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037517251760000190,PJM_ATSICE_08037517251760000190,OH,CE_C2,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"263,010.25",90.81,6/1/2018,5/31/2019,3.4665,80.7096
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08008048650001505454,PJM_ATSIOE_08008048650001505454,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"26,058.07",11.00,6/1/2018,5/31/2019,4.8521,13.8921
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037543585000239269,PJM_ATSIOE_08037543585000239269,OH,OE_C3,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"787,136.34",174.79,6/1/2018,5/31/2019,-46.3810,96.8865
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08007401391610087335,PJM_ATSICE_08007401391610087335,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"26,942.33",5.56,6/1/2018,5/31/2019,-1.4141,4.4289
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005988375000335831,PJM_ATSIOE_08005988375000335831,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"46,278.53",28.91,6/1/2018,5/31/2019,-3.6318,3.6405
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005695855000039580,PJM_ATSICE_08005695855000039580,OH,CE_SL,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"6,627.17",2.03,6/1/2018,5/31/2019,0.0000,0
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037532105001250055,PJM_ATSICE_08037532105001250055,OH,CE_C1,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"2,494,053.05",452.58,6/1/2018,5/31/2019,-131.6289,349.1593
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037532121620001970,PJM_ATSICE_08037532121620001970,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"103,320.97",27.76,6/1/2018,5/31/2019,-14.2209,14.2869
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037508391730000544,PJM_ATSICE_08037508391730000544,OH,CE_C3,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"142,393.93",34.96,6/1/2018,5/31/2019,-9.2446,19.2205
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08035557502410009302,PJM_ATSITE_08035557502410009302,OH,TE_CG,N,SECONDARY,FEOHIOTE,6/1/19,5/31/20,"10,771.68",3.46,6/1/2018,5/31/2019,-1.3125,2.0555
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005791991380000184,PJM_ATSICE_08005791991380000184,OH,CE_C3,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"184,704.02",64.70,6/1/2018,5/31/2019,-29.5079,26.355
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037554205000340550,PJM_ATSICE_08037554205000340550,OH,CE_C1,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"710,427.84",137.34,6/1/2018,5/31/2019,-65.2362,89.7212
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005877721440100602,PJM_ATSICE_08005877721440100602,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"2,629.77",1.67,6/1/2018,5/31/2019,1.1465,1.9707
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037508361910000542,PJM_ATSICE_08037508361910000542,OH,CE_C3,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"1,408,323.54",338.84,6/1/2018,5/31/2019,-132.8293,209.3915
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037508391010000534,PJM_ATSICE_08037508391010000534,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"217,965.98",46.04,6/1/2018,5/31/2019,-15.0306,31.2754
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037511625001252676,PJM_ATSIOE_08037511625001252676,OH,OE_C1,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"11,446.51",4.00,6/1/2018,5/31/2019,-0.6429,0.1788
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037539250000479961,PJM_ATSIOE_08037539250000479961,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"371,130.64",141.67,6/1/2018,5/31/2019,-26.0363,85.6883
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08007312875000040396,PJM_ATSICE_08007312875000040396,OH,CE_SL,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"3,996.63",1.20,6/1/2018,5/31/2019,0.0000,0
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08027718360001583652,PJM_ATSIOE_08027718360001583652,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"8,744.72",4.44,6/1/2018,5/31/2019,-1.7342,1.4939
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08028803045000385757,PJM_ATSIOE_08028803045000385757,OH,OE_C1,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,20.03,0.00,6/1/2018,5/31/2019,-0.0015,0.0022
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037525300000507343,PJM_ATSIOE_08037525300000507343,OH,OE_C2,N,PRIMARY,FEOHIOOE,6/1/19,5/31/20,"279,940.35",100.31,6/1/2018,5/31/2019,-30.1451,43.8863
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08024023035000371028,PJM_ATSIOE_08024023035000371028,OH,OE_SL,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"2,008.30",0.64,6/1/2018,5/31/2019,0.0000,0
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08028789685000075667,PJM_ATSICE_08028789685000075667,OH,CE_TL,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,120.36,0.01,6/1/2018,5/31/2019,-0.0001,0.0166
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037508395000162623,PJM_ATSICE_08037508395000162623,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"2,939.55",0.71,6/1/2018,5/31/2019,-0.4969,0.003
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08028714695000099139,PJM_ATSIOE_08028714695000099139,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"26,215.24",10.97,6/1/2018,5/31/2019,-6.3384,1.7728
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08008048650000582365,PJM_ATSIOE_08008048650000582365,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"14,405.17",6.12,6/1/2018,5/31/2019,-0.5213,2.3537
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08018518045000081588,PJM_ATSIOE_08018518045000081588,OH,OE_C3,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"102,037.84",27.39,6/1/2018,5/31/2019,-3.9236,13.7236
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037525300000505891,PJM_ATSIOE_08037525300000505891,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"354,826.15",112.85,6/1/2018,5/31/2019,-21.2613,55.3089
